event_id,event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,latitude,longitude,fatality_count,country_name,admin_division_name
8682,06/05/2016 11:00:00 PM,rock_fall,downpour,medium,natural_slope,24.6997,85.6285,0.0,India,Bihar
6284,09/22/2014 12:00:00 AM,landslide,rain,small,unknown,26.1324,91.8342,0.0,India,Assam
157,08/06/2007 12:00:00 AM,landslide,rain,medium,unknown,33.2451,75.2257,,India,Kashmir
2465,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,31.4161,77.4153,0.0,India,Himachal Pradesh
2798,12/09/2010 11:00:00 PM,landslide,downpour,medium,unknown,8.3295,77.1963,0.0,India,Tamil Nadu
2202,08/05/2010 08:00:00 AM,landslide,downpour,medium,unknown,30.4068,79.3351,5.0,India,Uttarakhand
6369,09/04/2014 12:00:00 AM,rock_fall,downpour,small,above_road,33.0086,74.9426,0.0,India,Kashmir
4394,06/07/2012 04:30:00 AM,landslide,rain,large,unknown,27.1748,88.6458,7.0,India,Sikkim
6146,07/15/2014 12:00:00 AM,landslide,rain,small,above_road,27.059,88.4694,0.0,India,West Bengal
5017,07/03/2013 02:00:00 AM,landslide,downpour,medium,unknown,15.4123,74.2664,0.0,India,
9251,07/28/2016 11:00:00 PM,landslide,downpour,medium,retaining_wall,25.8702,94.7844,0.0,India,Nagaland
7699,08/19/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,26.0214,94.5224,0.0,India,Nagaland
3660,06/27/2011 12:00:00 AM,landslide,downpour,large,unknown,12.9141,74.856,0.0,India,Karnataka
5224,07/28/2013 12:00:00 AM,mudslide,downpour,small,unknown,29.9964,80.201,1.0,India,Uttarakhand
7664,08/11/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,24.7459,93.4251,0.0,India,Manipur
6871,03/15/2015 06:00:00 PM,mudslide,snowfall_snowmelt,medium,unknown,33.6846,74.2453,1.0,India,Kashmir
1088,08/16/2009 02:00:00 AM,landslide,downpour,medium,unknown,26.8867642,88.28044714,5.0,India,Bengal
8866,10/25/2015 12:00:00 AM,landslide,downpour,medium,above_road,33.3041,75.1982,0.0,India,Kashmir
6948,06/22/2015 12:00:00 AM,rock_fall,monsoon,small,above_road,18.7686,73.3678,0.0,India,Maharashtra
7589,08/19/2015 12:00:00 AM,landslide,rain,medium,above_road,25.2568,92.3825,0.0,India,Meghalaya
6264,10/12/2014 12:00:00 AM,landslide,tropical_cyclone,large,natural_slope,19.2046,84.1917,0.0,India,Odisha
7027,06/25/2015 12:00:00 AM,landslide,downpour,medium,unknown,34.6056,76.0539,0.0,India,Kashmir
7887,08/16/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,27.8835,96.9262,0.0,India,Arunachal Pradesh
7226,07/18/2015 12:00:00 AM,landslide,monsoon,medium,above_road,32.2239,76.3226,0.0,India,Himachal Pradesh
9404,05/01/2016 12:00:00 AM,landslide,downpour,medium,above_road,28.0822,96.5316,0.0,India,Arunachal Pradesh
1289,11/08/2009 12:00:00 AM,landslide,downpour,medium,unknown,10.3018,77.1711,1.0,India,Tamil Nadu
6287,09/22/2014 12:00:00 AM,landslide,rain,small,unknown,26.1295,91.7056,0.0,India,Assam
7367,08/08/2014 12:00:00 AM,landslide,unknown,medium,deforested_slope,32.2237,76.3369,0.0,India,Himachal Pradesh
2296,08/20/2010 12:00:00 AM,complex,downpour,medium,unknown,27.167,88.3652,0.0,India,Sikkim
4933,06/16/2013 12:00:00 AM,landslide,downpour,medium,unknown,31.5986,78.4384,4.0,India,Himachal Pradesh
8221,09/16/2015 12:00:00 AM,landslide,downpour,medium,above_road,18.7828,82.7935,0.0,India,Odisha
9120,12/24/2015 10:00:00 AM,landslide,construction,small,natural_slope,28.5746,77.2791,1.0,India,NCT
3374,04/17/2011 12:00:00 AM,landslide,downpour,medium,unknown,34.1802,74.2718,0.0,India,Kashmir
2229,08/09/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.5151,78.3684,0.0,India,Uttarakhand
2339,08/26/2010 08:00:00 AM,landslide,downpour,medium,unknown,30.365,78.0641,0.0,India,Uttarakhand
149,07/30/2007 12:00:00 AM,landslide,downpour,medium,unknown,30.557,79.56,,India,Uttarakhand
2590,10/11/2010 12:00:00 AM,landslide,downpour,medium,unknown,16.5141,80.6058,0.0,India,Andhra Pradesh
2304,08/21/2010 06:00:00 PM,landslide,downpour,medium,unknown,25.5718,94.1211,0.0,India,Nāgāland
5273,08/04/2013 12:00:00 AM,landslide,monsoon,medium,unknown,26.1807,94.5497,,India,Nāgāland
4946,06/17/2013 12:00:00 AM,landslide,downpour,medium,unknown,31.6223,78.0193,5.0,India,Himachal Pradesh
1125,08/26/2009 12:00:00 AM,landslide,rain,medium,unknown,27.3746,88.7648,,India,Sikkim
6538,08/20/2014 11:00:00 PM,landslide,unknown,medium,above_road,31.5216,78.1346,2.0,India,Himachal Pradesh
131,07/20/2007 12:00:00 AM,landslide,downpour,medium,unknown,11.855,75.361,,India,Kerala
4658,12/11/2012 12:00:00 AM,mudslide,rain,medium,unknown,32.9522,75.1533,,India,Kashmir
8995,07/14/2016 12:00:00 AM,landslide,monsoon,small,unknown,26.1963,91.8074,1.0,India,Assam
6827,03/05/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,34.2092,74.321,0.0,India,Kashmir
2112,07/21/2010 08:00:00 AM,landslide,downpour,medium,unknown,27.5509,88.6475,0.0,India,
2455,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.1035,78.4265,0.0,India,Uttarakhand
1134,09/03/2009 12:00:00 AM,landslide,rain,medium,unknown,32.351,77.2234,,India,Himachal Pradesh
2567,10/08/2010 12:00:00 AM,complex,downpour,medium,unknown,25.6633,94.4703,0.0,India,Manipur
6250,10/12/2014 06:00:00 PM,debris_flow,tropical_cyclone,medium,unknown,18.3297,82.9565,5.0,India,Andhra Pradesh
241,09/07/2007 12:00:00 AM,landslide,rain,large,unknown,27.201,88.4883,,India,
9318,05/23/2016 01:00:00 AM,rock_fall,rain,small,unknown,30.7007,77.8644,10.0,India,Uttarakhand
6631,01/05/2015 09:00:00 AM,other,unknown,small,below_road,28.6363,77.3957,0.0,India,Uttar Pradesh
2432,09/15/2010 12:00:00 AM,landslide,downpour,medium,unknown,31.4135,77.895,0.0,India,Himachal Pradesh
3127,02/16/2011 06:00:00 PM,landslide,downpour,medium,unknown,33.3308,75.1774,0.0,India,Kashmir
4485,08/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,9.7268,76.8081,,India,Kerala
6530,08/17/2014 06:00:00 PM,landslide,downpour,medium,unknown,34.5382,74.2493,0.0,India,Kashmir
5088,07/12/2013 12:00:00 AM,mudslide,downpour,medium,unknown,29.3802,79.4633,6.0,India,Uttarakhand
3794,07/17/2011 12:00:00 AM,landslide,rain,medium,above_road,26.99195749,88.42280921,,India,Sikkim
481,03/17/2008 12:00:00 AM,landslide,snowfall_snowmelt,medium,unknown,32.2862,77.1613,25.0,India,Himachal Pradesh
5196,07/25/2013 12:00:00 AM,landslide,continuous_rain,medium,unknown,30.8928,78.48,,India,Uttarakhand
3616,06/17/2011 12:00:00 AM,landslide,rain,medium,unknown,15.5931,73.8119,0.0,India,Goa
2340,08/26/2010 12:00:00 AM,landslide,downpour,medium,unknown,32.7029,75.9568,0.0,India,Himachal Pradesh
8472,07/02/2016 08:00:00 AM,landslide,unknown,medium,above_road,33.6296,74.5264,0.0,India,Kashmir
2469,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.9009,77.4668,0.0,India,Himachal Pradesh
7312,08/15/2015 07:30:00 AM,rock_fall,monsoon,small,above_road,18.7631,73.3471,0.0,India,Maharashtra
5043,07/06/2013 12:00:00 AM,landslide,downpour,small,unknown,31.9906,76.7907,,India,Himachal Pradesh
8921,11/07/2015 12:00:00 AM,rock_fall,unknown,small,above_road,11.3432,76.8285,0.0,India,Tamil Nadu
5384,08/22/2013 11:00:00 AM,landslide,continuous_rain,medium,unknown,19.0402,72.9089,0.0,India,Maharashtra
5086,07/12/2013 12:00:00 AM,landslide,rain,medium,unknown,29.3802,79.4633,6.0,India,Uttarakhand
5215,07/27/2013 12:00:00 AM,landslide,rain,medium,unknown,30.4521,78.754,,India,Uttarakhand
9465,08/07/2016 12:00:00 AM,landslide,continuous_rain,medium,unknown,32.9834,75.6953,2.0,India,Kashmir
5283,08/05/2013 12:00:00 AM,landslide,monsoon,medium,unknown,9.8539,76.9468,1.0,India,Kerala
2134,07/25/2010 12:00:00 AM,landslide,downpour,medium,unknown,16.94054188,73.46485294,,India,Maharashtra
5359,08/18/2013 12:00:00 AM,landslide,rain,medium,unknown,30.742,78.4543,,India,Uttarakhand
6285,09/22/2014 12:00:00 AM,landslide,rain,small,above_road,26.159,91.8178,0.0,India,Assam
868,10/29/2008 12:00:00 AM,landslide,downpour,medium,unknown,26.3333,91.25,7.0,India,Assam
6294,09/06/2014 12:00:00 AM,landslide,continuous_rain,medium,unknown,33.3551,74.5128,3.0,India,Kashmir
5005,07/01/2013 12:00:00 AM,landslide,downpour,medium,unknown,26.72,95.029,0.0,India,Nāgāland
3860,07/29/2011 12:00:00 AM,landslide,rain,medium,unknown,25.4192,94.108,0.0,India,Nāgāland
9584,10/11/2016 03:30:00 AM,landslide,downpour,medium,above_road,14.8009,74.118,0.0,India,Karnataka
5476,09/07/2013 03:00:00 PM,landslide,rain,medium,unknown,27.3736,88.7323,0.0,India,Sikkim
1032,05/26/2009 12:00:00 AM,landslide,tropical_cyclone,medium,unknown,27.0095,88.2592,6.0,India,Bengal
1127,08/27/2009 12:00:00 AM,landslide,downpour,medium,unknown,25.1718,93.123,,India,Assam
221,08/31/2007 12:00:00 AM,landslide,rain,medium,unknown,22.6461,88.3403,,India,Bengal
4917,06/12/2013 12:00:00 AM,landslide,downpour,medium,unknown,32.5552,76.1249,0.0,India,Himachal Pradesh
4984,06/25/2013 12:00:00 AM,landslide,downpour,small,unknown,11.4991,76.4949,0.0,India,Tamil Nadu
1107,08/20/2009 12:00:00 AM,landslide,continuous_rain,medium,unknown,27.0736,88.4779,1.0,India,Bengal
2201,08/05/2010 12:00:00 AM,landslide,downpour,medium,unknown,27.0366,88.263,0.0,India,Bengal
4927,06/16/2013 12:00:00 AM,landslide,rain,medium,unknown,30.5728,77.6521,0.0,India,Himachal Pradesh
653,07/18/2008 12:00:00 AM,landslide,rain,medium,unknown,29.33,80.1,14.0,India,Uttarakhand
2132,07/24/2010 09:00:00 AM,mudslide,downpour,medium,above_road,16.93911427,73.4745894,,India,Maharashtra
7614,08/08/2015 12:00:00 AM,landslide,downpour,medium,deforested_slope,31.8028,76.757,3.0,India,Himachal Pradesh
1959,06/08/2010 12:00:00 AM,landslide,monsoon,medium,unknown,19.1646,72.9325,0.0,India,Maharashtra
3671,06/29/2011 12:00:00 AM,landslide,downpour,medium,above_road,30.81507336,78.2242533,,India,Uttarakhand
5603,10/13/2013 07:30:00 PM,mudslide,downpour,medium,unknown,25.426,94.6024,0.0,India,Manipur
7251,07/21/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,34.2689,75.1495,0.0,India,Kashmir
5050,07/07/2013 12:00:00 AM,mudslide,rain,medium,unknown,31.703,76.936,,India,Himachal Pradesh
2042,07/06/2010 12:00:00 AM,mudslide,monsoon,medium,unknown,26.0093,94.5238,0.0,India,Nāgāland
5442,09/02/2013 12:00:00 AM,landslide,downpour,large,unknown,27.1614,93.7525,,India,Arunāchal Pradesh
7913,06/26/2016 12:00:00 AM,rock_fall,rain,small,above_road,18.241,73.4469,1.0,India,Maharashtra
7933,09/01/2015 12:00:00 AM,rock_fall,rain,medium,unknown,26.1868,91.6739,2.0,India,Assam
3637,06/21/2011 12:00:00 AM,landslide,rain,medium,deforested_slope,25.51614662,94.2341227,,India,Nāgāland
5177,07/23/2013 12:00:00 AM,landslide,downpour,medium,unknown,30.2902,79.151,0.0,India,Uttarakhand
2111,07/21/2010 12:00:00 AM,landslide,downpour,medium,unknown,12.8277,75.0772,0.0,India,Karnataka
2003,06/19/2010 08:00:00 AM,landslide,downpour,medium,unknown,17.8975,73.2961,8.0,India,Maharashtra
5181,07/24/2013 12:00:00 AM,landslide,downpour,medium,unknown,30.2733,79.233,,India,Uttarakhand
8163,06/23/2016 09:00:00 AM,rock_fall,downpour,medium,natural_slope,15.3739,73.8911,0.0,India,Goa
7288,07/26/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,31.9563,77.1135,0.0,India,Himachal Pradesh
4823,04/26/2013 12:00:00 AM,mudslide,rain,medium,unknown,34.2946,75.4832,1.0,India,Kashmir
6965,06/17/2015 12:00:00 AM,landslide,downpour,small,unknown,27.0257,88.4301,0.0,India,West Bengal
4140,01/13/2012 08:00:00 AM,landslide,downpour,medium,unknown,33.4209,75.2045,0.0,India,Kashmir
6167,07/20/2014 12:00:00 AM,landslide,continuous_rain,small,above_road,30.6326,78.9953,3.0,India,Uttarakhand
9314,05/22/2016 03:00:00 PM,rock_fall,rain,small,mine,30.306,78.0648,10.0,India,Uttarakhand
5277,08/05/2013 05:30:00 AM,mudslide,monsoon,small,unknown,10.0539,76.8294,0.0,India,Kerala
5361,08/18/2013 12:00:00 AM,landslide,unknown,medium,unknown,31.0826,78.066,,India,Himachal Pradesh
4393,06/07/2012 12:00:00 AM,landslide,downpour,large,unknown,27.7565,88.632,7.0,India,
9017,07/17/2016 12:00:00 AM,landslide,downpour,medium,above_road,30.1642,78.2936,4.0,India,Uttarakhand
5293,08/07/2013 12:00:00 AM,landslide,unknown,small,unknown,32.9913,75.1915,,India,Kashmir
2310,08/22/2010 12:00:00 AM,complex,downpour,medium,unknown,30.4084,77.0666,1.0,India,Haryana
3837,07/24/2011 12:30:00 PM,landslide,downpour,medium,unknown,26.5836,93.0038,0.0,India,Assam
220,08/31/2007 12:00:00 AM,landslide,rain,medium,unknown,25.1333,93.9667,,India,Manipur
5565,09/30/2013 12:00:00 AM,landslide,unknown,medium,unknown,15.7156,73.8049,0.0,India,Goa
212,08/26/2007 12:00:00 AM,complex,rain,medium,unknown,25.5576,91.8506,,India,Meghālaya
6036,05/22/2014 09:00:00 AM,landslide,downpour,small,above_road,15.4951,73.8288,0.0,India,Goa
711,08/12/2008 12:00:00 AM,mudslide,rain,small,unknown,14.229,74.8122,,India,Karnataka
7372,07/31/2015 11:00:00 PM,mudslide,continuous_rain,medium,above_road,25.0634,94.3415,0.0,India,Manipur
2292,08/20/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.8183,78.6186,0.0,India,Uttarakhand
6510,08/15/2014 12:00:00 AM,debris_flow,rain,medium,unknown,30.1176,78.7472,14.0,India,Uttarakhand
2570,10/08/2010 12:00:00 AM,landslide,downpour,medium,unknown,24.837,93.9128,0.0,India,Manipur
2676,10/31/2010 12:00:00 AM,landslide,downpour,medium,unknown,18.2733,83.0645,0.0,India,Andhra Pradesh
126,07/16/2007 12:00:00 AM,mudslide,rain,medium,unknown,27.1499,88.38,,India,Sikkim
1168,09/17/2009 12:00:00 AM,landslide,rain,medium,unknown,27.1954,88.6115,,India,Sikkim
3806,07/19/2011 12:00:00 AM,landslide,downpour,medium,unknown,27.1032,93.6884,3.0,India,Arunāchal Pradesh
2262,08/17/2010 12:00:00 AM,landslide,downpour,medium,unknown,19.1993,73.0109,10.0,India,Maharashtra
2214,08/06/2010 12:00:00 AM,landslide,downpour,medium,unknown,27.0375,88.2627,0.0,India,Bengal
5199,07/25/2013 12:00:00 AM,landslide,continuous_rain,medium,unknown,30.7866,78.6171,0.0,India,Uttarakhand
2026,06/28/2010 12:00:00 AM,landslide,downpour,medium,unknown,25.4916,91.2698,0.0,India,Meghālaya
2380,09/03/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.4008,79.0278,0.0,India,Uttarakhand
3943,08/23/2011 12:00:00 AM,landslide,downpour,medium,unknown,27.13862165,88.22551799,5.0,India,
35,03/12/2007 12:00:00 AM,landslide,rain,medium,unknown,34.0935,74.9112,2.0,India,Kashmir
3567,06/02/2011 12:00:00 AM,landslide,downpour,medium,unknown,9.5207,77.0198,0.0,India,Tamil Nadu
714,08/14/2008 12:00:00 AM,landslide,rain,medium,unknown,27.163,94.0,,India,Assam
5184,07/24/2013 12:00:00 AM,landslide,downpour,medium,unknown,30.9058,78.0906,0.0,India,Uttarakhand
6110,06/27/2014 12:00:00 AM,landslide,rain,small,unknown,26.1619,91.7697,3.0,India,Assam
4559,09/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,33.9639,74.9597,,India,Kashmir
247,09/08/2007 12:00:00 AM,landslide,rain,medium,unknown,25.0604,93.9877,,India,Manipur
5598,10/11/2013 03:00:00 PM,landslide,downpour,medium,unknown,32.3665,77.0857,3.0,India,Himachal Pradesh
4407,06/13/2012 12:00:00 AM,landslide,downpour,medium,unknown,25.0951,92.3567,,India,Assam
5129,07/18/2013 12:00:00 AM,landslide,downpour,medium,unknown,30.4043,79.3308,0.0,India,Uttarakhand
2445,09/18/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.1454,78.6007,0.0,India,Uttarakhand
5309,08/10/2013 10:00:00 AM,landslide,downpour,medium,unknown,21.786,83.8847,7.0,India,Orissa
3789,07/16/2011 12:00:00 AM,landslide,downpour,medium,unknown,27.2743,92.9064,0.0,India,Arunāchal Pradesh
9618,10/15/2016 12:00:00 AM,rock_fall,downpour,small,above_road,26.9343,88.4486,0.0,India,West Bengal
2022,06/27/2010 11:00:00 PM,landslide,downpour,medium,above_road,12.89307458,74.88567317,0.0,India,Karnataka
798,09/19/2008 12:00:00 AM,landslide,downpour,medium,unknown,31.587,78.315,,India,Himachal Pradesh
2645,10/21/2010 11:00:00 PM,landslide,downpour,medium,unknown,34.0887,74.0227,3.0,India,Kashmir
6292,09/23/2014 12:00:00 AM,landslide,continuous_rain,small,unknown,25.7238,89.9032,1.0,India,Assam
6783,07/19/2012 12:00:00 AM,landslide,monsoon,medium,below_road,26.8546,88.3373,0.0,India,West Bengal
4483,08/17/2012 04:00:00 PM,landslide,downpour,medium,unknown,10.007,76.7105,2.0,India,Kerala
545,05/20/2008 12:00:00 AM,mudslide,mining,medium,unknown,24.9849,92.8411,5.0,India,Assam
4501,08/20/2012 12:00:00 AM,landslide,downpour,medium,unknown,33.0829,74.8333,1.0,India,Kashmir
3884,08/06/2011 10:00:00 PM,landslide,continuous_rain,medium,above_road,31.69137979,77.13222306,,India,Himachal Pradesh
7265,07/22/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,25.5007,93.9854,0.0,India,Manipur
2051,07/07/2010 12:00:00 AM,landslide,downpour,medium,unknown,31.1011,77.1793,0.0,India,Himachal Pradesh
6084,06/22/2014 03:00:00 AM,landslide,rain,medium,unknown,9.9983,76.7329,0.0,India,Kerala
2436,09/16/2010 03:00:00 AM,landslide,downpour,medium,unknown,24.3069,93.125,0.0,India,Mizoram
7727,08/20/2015 06:00:00 PM,landslide,continuous_rain,medium,below_road,25.6263,94.1057,0.0,India,Nagaland
7160,07/11/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,30.3799,78.4862,0.0,India,Uttarakhand
2049,07/07/2010 12:00:00 AM,landslide,downpour,medium,unknown,31.5041,77.9521,0.0,India,Himachal Pradesh
7305,08/01/2015 03:15:00 PM,rock_fall,continuous_rain,medium,above_road,18.7687,73.3679,0.0,India,Maharashtra
1946,06/05/2010 12:00:00 AM,landslide,downpour,medium,unknown,34.0901,74.0256,0.0,India,Kashmir
7334,08/18/2015 12:00:00 AM,landslide,unknown,medium,unknown,28.1737,94.7596,1.0,India,Arunachal Pradesh
492,04/05/2008 12:00:00 AM,landslide,rain,medium,unknown,33.9337,74.9985,,India,Kashmir
6200,08/17/2014 12:00:00 AM,landslide,downpour,large,unknown,27.0869,93.6086,0.0,India,Arunachal Pradesh
4090,12/10/2011 12:00:00 AM,landslide,downpour,medium,unknown,29.913,79.3532,0.0,India,Uttarakhand
9617,10/15/2016 12:00:00 AM,landslide,unknown,medium,above_road,26.888,88.2796,0.0,India,West Bengal
1172,09/19/2009 12:00:00 AM,landslide,downpour,medium,unknown,11.2695,76.2227,,India,Kerala
9415,08/03/2016 09:00:00 AM,landslide,downpour,medium,above_road,18.3978,73.5086,0.0,India,Maharashtra
7778,08/26/2015 12:00:00 AM,mudslide,continuous_rain,medium,above_road,23.8447,93.0514,0.0,India,Mizoram
3914,08/12/2011 12:00:00 AM,landslide,rain,large,unknown,28.8665,79.5682,11.0,India,Uttarakhand
2213,08/06/2010 12:30:00 AM,mudslide,downpour,very_large,unknown,34.1114,77.5874,0.0,India,Kashmir
5940,03/10/2014 12:00:00 AM,landslide,snowfall_snowmelt,medium,above_road,33.2359,75.2439,0.0,India,Kashmir
6263,09/26/2014 12:00:00 AM,landslide,continuous_rain,medium,unknown,33.0365,74.4889,0.0,India,Kashmir
6290,09/23/2014 03:00:00 AM,landslide,continuous_rain,small,urban,25.5772,91.8666,8.0,India,Meghalaya
4019,10/17/2011 12:00:00 AM,landslide,downpour,medium,unknown,9.9903,76.7898,1.0,India,Kerala
2145,07/26/2010 12:00:00 AM,landslide,downpour,medium,above_road,16.94057232,73.46476377,,India,Maharashtra
4408,06/13/2012 12:00:00 AM,landslide,downpour,medium,unknown,25.5498,92.0757,,India,Meghālaya
1110,08/20/2009 08:30:00 PM,landslide,continuous_rain,medium,urban,26.88405686,88.28087032,,India,Bengal
4403,06/10/2012 12:00:00 AM,landslide,downpour,very_large,unknown,24.8142,93.5444,,India,Manipur
5429,09/01/2013 06:00:00 PM,landslide,downpour,medium,unknown,27.3425,88.2426,5.0,India,Sikkim
8922,11/07/2015 12:00:00 AM,rock_fall,unknown,small,above_road,11.3237,76.9101,0.0,India,Tamil Nadu
2459,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,29.5477,79.3211,0.0,India,Uttarakhand
2091,07/17/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.6358,77.5435,0.0,India,Himachal Pradesh
2140,07/25/2010 12:00:00 AM,landslide,downpour,medium,unknown,25.0477,92.801,0.0,India,Assam
2243,08/13/2010 12:00:00 AM,landslide,downpour,medium,mine,25.70223725,94.04619681,0.0,India,Nāgāland
9074,07/20/2016 12:00:00 AM,landslide,downpour,large,natural_slope,27.1176,88.1069,3.0,India,West Bengal
4515,08/24/2012 12:00:00 AM,landslide,downpour,medium,unknown,30.7395,77.2847,,India,Himachal Pradesh
4202,02/16/2012 12:00:00 AM,landslide,downpour,medium,unknown,32.5655,76.1201,2.0,India,Himachal Pradesh
6804,02/26/2015 12:00:00 AM,landslide,unknown,medium,above_road,33.3376,75.1922,2.0,India,Kashmir
9142,06/14/2016 08:00:00 AM,landslide,continuous_rain,medium,retaining_wall,26.3185,94.5247,0.0,India,Nagaland
7994,09/07/2015 12:00:00 AM,landslide,unknown,medium,unknown,11.81,78.2253,2.0,India,Tamil Nadu
5943,03/11/2014 12:00:00 AM,landslide,continuous_rain,large,above_road,34.0823,74.056,0.0,India,Kashmir
4916,06/12/2013 12:00:00 AM,landslide,downpour,medium,unknown,32.2108,76.2833,0.0,India,Himachal Pradesh
6107,06/26/2014 11:00:00 PM,landslide,continuous_rain,small,unknown,26.1844,91.7896,1.0,India,Assam
6569,08/28/2011 12:00:00 AM,landslide,continuous_rain,medium,unknown,19.1355,72.9981,2.0,India,Maharashtra
7026,05/30/2015 12:00:00 AM,landslide,rain,small,above_road,34.2607,75.4446,0.0,India,Kashmir
7295,07/24/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,30.4517,78.1443,0.0,India,Uttarakhand
4926,06/16/2013 12:00:00 AM,landslide,rain,medium,unknown,30.6738,77.3544,0.0,India,Himachal Pradesh
255,09/10/2007 12:00:00 AM,landslide,rain,medium,unknown,24.2451,94.0691,,India,Manipur
6567,08/27/2011 12:00:00 AM,landslide,downpour,medium,above_road,32.5764,75.8466,0.0,India,Kashmir
4423,06/20/2012 05:45:00 PM,landslide,downpour,large,unknown,20.855,77.7274,3.0,India,Maharashtra
2211,08/06/2010 12:30:00 AM,landslide,downpour,large,unknown,34.3061,77.3265,0.0,India,Kashmir
4447,07/05/2012 12:00:00 AM,landslide,downpour,medium,unknown,31.1066,77.209,,India,Himachal Pradesh
7660,08/12/2015 12:00:00 AM,mudslide,continuous_rain,medium,below_road,25.6237,94.1136,0.0,India,Nagaland
1475,02/06/2010 12:00:00 AM,landslide,downpour,medium,unknown,33.1595,75.8011,,India,Kashmir
7037,07/01/2015 12:00:00 AM,landslide,downpour,medium,unknown,26.8811,88.2779,0.0,India,West Bengal
102,06/25/2007 12:00:00 AM,landslide,rain,medium,unknown,15.8294,78.0501,,India,Andhra Pradesh
6188,08/02/2014 09:00:00 AM,landslide,continuous_rain,small,above_road,9.9431,76.3738,0.0,India,Kerala
1884,05/20/2010 11:00:00 PM,landslide,tropical_cyclone,medium,unknown,16.5121,80.6296,4.0,India,Andhra Pradesh
4556,09/16/2012 12:00:00 AM,landslide,downpour,medium,unknown,27.1675,88.3651,,India,Sikkim
8744,06/21/2016 12:00:00 AM,landslide,downpour,medium,above_road,32.99,75.1892,0.0,India,Kashmir
4487,08/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,30.6179,78.3233,,India,Uttarakhand
3251,03/19/2011 12:00:00 AM,landslide,downpour,medium,above_road,33.3390327,75.1916877,,India,Kashmir
697,08/08/2008 12:00:00 AM,landslide,rain,medium,unknown,31.13,77.09,,India,Himachal Pradesh
3611,06/14/2011 12:00:00 AM,landslide,downpour,medium,unknown,32.3709,77.2466,0.0,India,Himachal Pradesh
7389,08/01/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,24.4072,94.0644,0.0,India,Manipur
5068,07/10/2013 04:30:00 AM,landslide,rain,medium,unknown,30.3629,79.2143,7.0,India,Uttarakhand
2437,09/16/2010 12:00:00 AM,landslide,downpour,medium,unknown,23.7527,92.694,0.0,India,Mizoram
2648,10/22/2010 12:00:00 AM,landslide,downpour,medium,unknown,33.0107,74.9397,1.0,India,Kashmir
4924,06/16/2013 07:30:00 PM,debris_flow,downpour,very_large,unknown,30.7351,79.0666,5000.0,India,Uttarakhand
731,08/19/2008 12:00:00 AM,mudslide,downpour,medium,unknown,26.138,94.25,4.0,India,Nāgāland
2234,08/11/2010 05:00:00 AM,landslide,downpour,medium,unknown,31.958,77.1104,0.0,India,Himachal Pradesh
6237,10/09/2014 12:00:00 AM,debris_flow,flooding,medium,above_river,10.9654,76.5516,0.0,India,Kerala
7371,08/01/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,23.9939,94.0573,0.0,India,Manipur
7923,09/01/2015 12:00:00 AM,landslide,rain,medium,unknown,26.49349035,91.72137514,2.0,India,Assam
8893,10/31/2015 12:00:00 AM,landslide,downpour,small,above_road,11.3742,77.899,0.0,India,Tamil Nadu
9020,07/17/2016 09:00:00 AM,mudslide,downpour,medium,above_road,29.9551,78.1677,0.0,India,Uttarakhand
4557,09/16/2012 12:00:00 AM,landslide,downpour,medium,unknown,33.303,77.8876,,India,Kashmir
3839,07/25/2011 08:00:00 AM,landslide,downpour,medium,unknown,32.1896,77.187,0.0,India,Himachal Pradesh
4489,08/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,9.8232,77.1498,,India,Tamil Nadu
760,08/29/2008 12:00:00 AM,complex,downpour,medium,unknown,25.67,94.1066,,India,Nāgāland
2368,08/31/2010 09:00:00 AM,landslide,downpour,medium,unknown,16.5157,80.6525,0.0,India,Andhra Pradesh
1384,01/03/2010 02:00:00 AM,landslide,downpour,medium,unknown,33.0289,74.9489,0.0,India,Kashmir
1153,09/10/2009 12:00:00 AM,landslide,downpour,medium,unknown,31.8833,78.6167,,India,Himachal Pradesh
