latitude,longitude,rainfall_mm,soil_moisture,elevation_m,slope_percent,landslide
23.60932649188368,94.45853766331338,26.3,0.477,64.0,1.15,0
26.35249461180978,88.95796404770972,32.2,0.4555,24.0,0.32,0
23.965046085708444,95.21425820624569,6.6,0.435375,1347.0,14.73,0
26.1699,91.7986,8.2,0.474625,151.0,4.38,1
27.444455244097107,96.04094422778738,10.6,0.467,1133.0,7.39,0
22.722495251369377,92.01846667749949,3.9,0.409833,212.0,7.38,0
25.78841662487117,96.66413802704405,5.4,0.499125,1649.0,22.01,0
23.02339127258864,95.87227134951364,8.3,0.475708,873.0,2.79,0
24.61415173725913,88.50877406815434,25.1,0.44675,285.0,11.22,0
24.28413151486051,95.3396869152463,10.1,0.424833,3751.0,8.8,0
27.760615287950387,90.8226861297854,91.1,0.428708,524.0,25.52,0
26.325027351217464,95.16828420629308,2.5,0.175833,886.0,0.17,0
24.044653376186307,94.34252481821677,2.5,0.175833,886.0,0.17,0
23.886066770868418,93.3679270188244,11.3,0.43125,1496.0,30.34,0
23.352725683406796,89.26125738967384,13.2,0.421792,322.0,14.57,0
22.511999502043807,91.90208222752501,16.0,0.4705,402.0,7.65,0
28.88371563079735,89.81413146654812,10.4,0.492292,127.0,1.34,0
26.593771386051756,88.43771448572856,0.0,0.255917,102.0,13.08,0
27.390724416614194,93.15519008255384,14.2,0.427375,1238.0,26.11,0
25.7428,93.9136,18.8,0.465833,452.0,6.39,1
23.7281,92.7175,6.4,0.397,1080.0,4.19,1
25.75924715143874,90.26552689497065,14.8,0.472458,1400.0,10.96,0
26.608520209803324,93.61041713452481,8.2,0.420375,2695.0,21.16,0
27.1614,93.7525,12.2,0.420958,150.0,8.58,1
26.983637677332837,93.83483443367031,19.9,0.425917,761.0,13.47,0
27.8965,96.1779,60.7,0.481625,202.0,0.96,1
28.34936556548205,89.10610927816505,10.5,0.469583,1023.0,16.0,0
25.4916,91.2698,86.2,0.483333,1490.0,7.7,1
25.845071750784474,95.82291246041638,12.0,0.467875,1682.0,25.41,0
24.295297574352755,89.1506252983278,6.2,0.41675,815.0,9.76,0
25.331161501625903,92.19554968656672,7.7,0.498083,68.0,0.48,0
22.666651536492445,89.32966334517006,58.2,0.481708,130.0,4.21,0
26.200246235119437,95.8270580302059,8.2,0.474625,151.0,4.38,0
27.717374273737057,89.01900937967874,15.9,0.475042,107.0,2.28,0
26.1666,91.7042,18.0,0.464708,231.0,0.68,1
24.025769150844138,90.57035743144952,45.7,0.473917,92.0,2.89,0
27.8997,93.3497,19.7,0.425583,872.0,7.76,1
24.700902761033575,96.42890563387976,15.0,0.48325,754.0,17.35,0
22.650902126932284,92.16226436446917,45.7,0.473917,81.0,3.19,0
28.822639612764043,96.01053371745752,59.9,0.428833,1615.0,13.62,0
23.608206911065334,88.8101283209617,15.4,0.489292,1518.0,25.53,0
28.54025681421264,92.15750876552492,24.1,0.420167,40.0,0.57,0
22.538961097719778,88.47299504555869,0.1,0.480958,247.0,6.62,0
27.21040090688875,94.93250985327575,6.6,0.435375,1148.0,9.42,0
23.31380765166909,91.07745941626753,20.0,0.442042,777.0,23.94,0
23.73478778,92.72124394,19.7,0.426625,972.0,7.78,1
24.16614196803947,92.26032618684059,21.8,0.476208,300.0,14.29,0
28.907332535699588,94.13022106236188,45.9,0.475333,615.0,14.37,0
28.80245390799209,93.92611358033166,18.0,0.464708,231.0,0.68,0
23.684177108244224,96.05414576448703,22.4,0.501375,96.0,5.54,0
26.863551326239858,93.3914532181914,26.3,0.491583,61.0,6.72,0
27.402192852089726,94.19577472818149,20.6,0.428542,1287.0,10.76,0
27.0998,93.6287,16.0,0.4705,402.0,7.65,1
25.616,94.1167,21.5,0.487333,1603.0,31.08,1
27.63977873347504,89.03703510122715,1.5,0.458875,1701.0,16.77,0
23.307383718285227,95.18440772661502,12.4,0.424583,1517.0,32.77,0
25.761079239065324,94.39979792670397,136.3,0.475833,158.0,11.14,0
28.1991214797415,88.96159051279463,58.2,0.484958,68.0,6.7,0
28.93669732378759,93.5692191393501,33.8,0.428042,1892.0,20.15,0
28.26244865163886,94.04398409192486,0.1,0.480958,247.0,6.62,0
22.63072371222329,88.39781009965107,0.0,0.455958,42.0,0.19,0
24.124787902345275,91.16806829742357,12.2,0.420958,150.0,8.58,0
22.744535499598758,93.42036911678674,15.4,0.489292,1518.0,25.53,0
24.7979,92.9974,32.2,0.4555,24.0,0.32,1
22.553021222425663,94.29916318455139,15.1,0.480208,1260.0,8.44,0
24.316580389612657,91.95721078410872,21.7,0.487625,52.0,1.93,0
24.069714878974274,92.47525755311948,29.9,0.471,1408.0,1.99,0
22.773863832781142,89.45198297017978,5.4,0.388208,1418.0,34.08,0
28.905046700619472,88.82506529905014,8.9,0.482333,801.0,1.13,0
26.0977,94.7499,12.0,0.467875,1538.0,12.73,1
25.38,91.88,81.4,0.482458,1283.0,24.93,1
27.443744714545232,91.78944432102071,12.0,0.467875,1538.0,12.73,0
26.5220164846269,88.83166988644567,6.9,0.434875,995.0,6.97,0
25.67,94.1066,29.9,0.471,1408.0,1.99,1
26.0481,94.4619,10.4,0.476,856.0,21.5,1
27.6438,93.871,13.0,0.422917,1682.0,24.13,1
23.384097634805094,89.00559753197408,3.8,0.415417,898.0,13.45,0
26.1226,91.7162,65.4,0.481375,122.0,7.09,1
24.120519855863044,91.38948366236919,20.0,0.442042,777.0,23.94,0
22.854260091804512,95.96013282635025,2.5,0.175833,886.0,0.17,0
26.439949416456617,89.45632740967204,35.9,0.430125,1382.0,49.08,0
26.3186,94.5121,15.1,0.480208,1260.0,8.44,1
27.51372699790649,94.86348624349786,24.9,0.426458,1162.0,30.58,0
26.093166680753328,96.26968680217163,39.7,0.47425,1546.0,17.08,0
28.407405293392827,91.51583464735413,27.2,0.480625,813.0,7.85,0
22.579770957121603,90.62238591435941,32.2,0.4555,24.0,0.32,0
28.400530270148195,88.98374237772771,10.3,0.484167,362.0,7.27,0
26.0214,94.5224,26.3,0.486917,1603.0,21.88,1
26.1475,91.7356,21.7,0.487625,52.0,1.93,1
23.19649452715064,91.15331876755634,16.0,0.4705,402.0,7.65,0
23.03543133277337,89.03786209193916,12.4,0.471458,1581.0,24.56,0
25.5265,93.8673,17.5,0.428417,1354.0,33.09,1
24.30435169902759,90.48412747620351,10.4,0.494292,1848.0,10.44,0
25.817641902887992,95.72600161863298,36.9,0.477833,1021.0,25.6,0
25.449699765461734,94.21592445817134,18.7,0.415958,1099.0,26.03,0
28.799559436782094,90.38945575768743,38.8,0.426958,132.0,0.82,0
25.4538,93.9827,20.6,0.440167,1779.0,30.27,1
28.751980147034622,95.41366233520417,45.8,0.481708,55.0,6.26,0
24.7625,93.4341,18.4,0.420125,681.0,19.43,1
25.1718,93.123,7.3,0.488292,693.0,5.93,1
27.9032,96.174,58.1,0.486042,197.0,0.43,1
24.336046087143338,88.35630702323046,12.2,0.420958,150.0,8.58,0
23.590749076791667,95.14838322926654,33.8,0.428042,1892.0,20.15,0
27.3425,88.2426,35.9,0.430125,1382.0,49.08,1
25.402685425089853,90.19155214960082,15.0,0.490167,728.0,11.9,0
27.0136,92.6351,20.7,0.461292,231.0,7.88,1
26.534756450805645,90.7752811684801,27.6,0.47925,1409.0,1.66,0
24.895438542017303,93.38683223886939,18.8,0.465833,452.0,6.39,0
26.1677,94.2442,15.0,0.48325,754.0,17.35,1
27.778789419124454,91.69515071414972,68.7,0.490542,1496.0,5.27,0
27.2676,88.2891,78.2,0.42525,573.0,1.93,1
23.151326375262745,90.15721404508177,42.1,0.485458,164.0,3.97,0
22.597799014517843,89.20191300878777,0.0,0.355417,91.0,0.27,0
27.987249077396456,88.60812042152631,12.4,0.471458,1581.0,24.56,0
26.1498,94.6055,15.0,0.494292,1721.0,28.06,1
23.54126729080009,88.42729505606042,7.9,0.477083,1340.0,3.8,0
24.042,92.6724,6.2,0.41675,815.0,9.76,1
27.789008719086826,96.8195861435118,13.9,0.481042,1245.0,6.14,0
27.747621626608172,89.22591389486279,3.0,0.408958,574.0,18.71,0
27.40489120284526,93.51107077677017,4.2,0.467708,396.0,2.34,0
27.3392,88.6188,33.8,0.428042,1892.0,20.15,1
28.141918876144004,94.6989282943338,133.4,0.43075,287.0,10.8,0
22.773807641624312,91.94338795609629,36.1,0.4285,483.0,14.02,0
25.0888,92.8551,16.3,0.479708,244.0,17.37,1
23.526578281103,93.72681632719541,45.9,0.475333,615.0,14.37,0
24.9356,93.8443,8.8,0.473042,850.0,4.7,1
25.51614662,94.2341227,17.0,0.4675,1623.0,31.02,1
26.804766133876882,93.30549969883641,13.5,0.412917,95.0,0.29,0
27.021447623308116,94.14438514399353,35.4,0.465542,1372.0,4.31,0
28.3129163938481,93.66323306131873,0.0,0.355417,91.0,0.27,0
22.93908000555184,95.8381594449205,0.0,0.408667,2758.0,24.01,0
22.52432511021115,92.90912845767174,45.8,0.481708,84.0,12.39,0
28.288896644065943,90.73512433323766,6.9,0.47275,1187.0,12.34,0
25.70242261853895,89.36725577045135,15.0,0.490167,728.0,11.9,0
25.0118,94.3136,3.0,0.415708,1372.0,15.25,1
27.34582536480747,91.79776702296785,17.9,0.422167,1010.0,8.11,0
25.707355383161435,95.33362289259539,14.8,0.423542,801.0,25.11,0
25.7658,93.9413,2.0,0.484333,796.0,22.33,1
26.304969353048925,96.81895375165843,10.3,0.424625,1875.0,37.1,0
24.589259149661107,94.95913123421217,15.1,0.480208,1260.0,8.44,0
23.941146189959063,91.53969699556127,14.8,0.415917,422.0,36.67,0
24.622328998430437,92.57474516931019,10.9,0.423792,149.0,1.02,0
26.0814,94.803,23.0,0.4845,953.0,20.93,1
25.1416,92.3807,48.6,0.465792,172.0,16.38,1
22.479,92.967,0.8,0.393583,472.0,23.77,1
28.325701717223232,91.68932296122418,70.0,0.423417,1516.0,1.0,0
28.26647618991101,95.27211378648094,4.1,0.42325,1822.0,9.63,0
24.876798912076442,88.55998269572571,16.0,0.497042,91.0,6.16,0
23.234419920480036,89.5444229721258,78.2,0.42525,573.0,1.93,0
25.15453250502309,93.24685760434454,29.9,0.471,1408.0,1.99,0
28.538159698716207,89.6625758999793,143.7,0.475708,285.0,14.14,0
25.29510874353914,91.27203247935275,17.9,0.422167,1010.0,8.11,0
27.2333,94.1167,0.0,0.355417,91.0,0.27,1
25.3908,94.0926,20.6,0.493083,1314.0,3.53,1
27.514206986759675,93.68044678491856,0.0,0.349625,151.0,4.42,0
24.600475872119162,93.66245945619873,6.6,0.435375,1347.0,14.73,0
26.1001,91.6849,45.8,0.481708,84.0,12.39,1
24.766825515834533,93.932459263077,18.0,0.464708,231.0,0.68,0
27.0816,88.4397,2.4,0.408083,240.0,7.33,1
26.7223,95.0243,36.3,0.484917,692.0,4.29,1
24.9926,93.4946,4.0,0.423167,1131.0,11.02,1
28.028070643621298,95.83111187752185,24.9,0.426458,1162.0,30.58,0
25.348618198184703,95.8598586162047,12.8,0.487375,1923.0,6.5,0
25.5084,90.2191,21.8,0.476208,300.0,14.29,1
24.837,93.9128,27.2,0.480625,813.0,7.85,1
24.28741436056379,90.85604722993936,79.5,0.487042,288.0,7.48,0
23.591,92.9296,14.8,0.423542,801.0,25.11,1
26.539996746149555,91.37715293146842,57.0,0.491167,872.0,11.42,0
22.558242313187726,95.46852034771385,18.0,0.464708,231.0,0.68,0
25.86130733751805,89.46574602217002,21.0,0.419542,1679.0,26.64,0
23.69845042309563,91.06642044170155,21.8,0.476208,305.0,7.05,0
26.861054914867367,90.06533620820483,13.0,0.422917,1682.0,24.13,0
26.57042765891606,92.94274246259187,7.7,0.498083,68.0,0.48,0
25.16,93.686,2.2,0.401292,1089.0,21.08,1
26.714346648628222,93.03635689964625,13.3,0.474417,1435.0,8.95,0
24.26150474615943,96.43658320436735,26.6,0.479083,1439.0,4.98,0
27.122123651497393,93.36848516282159,17.4,0.42075,1053.0,12.26,0
24.337706461816406,89.38508115057107,8.6,0.422833,922.0,27.04,0
25.570423696117725,88.9108308216674,12.8,0.422792,1043.0,4.91,0
26.98009812473201,95.80574748296151,13.6,0.48225,147.0,5.67,0
25.70223725,94.04619681,7.8,0.4715,1016.0,16.44,1
23.027342733147336,94.5244908992262,3.4,0.4915,85.0,2.86,0
27.352211528256838,90.1461665806223,53.5,0.478458,188.0,9.67,0
28.062971168611384,88.45448662672435,18.4,0.425917,1376.0,9.61,0
28.090619110598055,91.70013766766631,18.4,0.420125,681.0,19.43,0
23.23574718704889,95.44057041133482,42.7,0.472708,50.0,0.39,0
26.609360302276727,93.14745446479925,3.9,0.409833,212.0,7.38,0
27.812129067908288,91.13857340729722,19.7,0.426625,972.0,7.78,0
28.671315514698026,92.48578200819794,7.6,0.48925,269.0,7.72,0
27.398317721882496,89.77549881872302,6.6,0.435375,1148.0,9.42,0
27.125,93.7145,38.8,0.426958,132.0,0.82,1
27.3383,88.6069,12.4,0.424583,1517.0,32.77,1
23.530098304381205,96.27986673867727,8.3,0.425333,993.0,24.4,0
24.7679,93.4108,36.1,0.4285,483.0,14.02,1
24.85389378608903,92.94300085722037,45.8,0.481708,84.0,12.39,0
23.11578311447602,92.78469092252512,18.6,0.470333,1356.0,5.34,0
25.534479921544904,94.14867040565774,0.5,0.385708,3620.0,24.0,0
26.1097,91.7747,45.8,0.482375,60.0,6.41,1
27.626994443763373,95.86211914673717,50.9,0.478542,134.0,0.35,0
25.4788,94.1399,13.3,0.452375,1660.0,8.09,1
27.969278531275567,90.61547642864164,58.2,0.484958,68.0,6.7,0
25.61560252,94.11603493,14.0,0.478833,1634.0,32.42,1
26.1468,91.6469,0.3,0.249125,52.0,4.77,1
28.29812764655526,95.79643204960269,20.6,0.431208,1642.0,26.33,0
24.7339,93.9161,2.5,0.175833,886.0,0.17,1
28.560016620074826,90.61866451932347,14.3,0.425458,846.0,2.74,0
